Cluster,Direction,Target,Source,Value
8,RNA -> Protein,Notch1,Cplx2,0.05218857811341491
8,RNA -> Protein,Notch1,Gfra1,0.32502332010011836
8,RNA -> Protein,Notch1,Gm11223,0.33469969835148117
8,RNA -> Protein,Notch1,Map2,0.25570248629086373
8,RNA -> Protein,Notch1,Mapt,0.49201283688250724
8,RNA -> Protein,Notch1,Napb,0.06433093677993942
8,RNA -> Protein,Notch1,Nefl,0.11052170626108868
8,RNA -> Protein,Notch1,Nefm,0.34938228052300824
8,RNA -> Protein,Notch1,Pcm1,0.4580006253526287
8,RNA -> Protein,Notch1,Phgdh,0.5765185165671503
8,RNA -> Protein,Notch1,Rnd3,0.19612797056526704
8,RNA -> Protein,Notch1,Snhg11,0.17150562636530314
8,RNA -> Protein,Notch1,Sst,0.12279571234211886
8,RNA -> Protein,Notch1,Tagln3,0.37661945842797234
8,RNA -> Protein,Notch1,Thsd7a,0.2004331808956627
8,RNA -> Protein,Notch1,Vcan,0.14794134682746327
8,RNA -> Protein,P2RY12,Aff3,0.11226490535514835
8,RNA -> Protein,P2RY12,Casz1,0.13853101891076455
8,RNA -> Protein,P2RY12,Chl1,0.4408783193776968
8,RNA -> Protein,P2RY12,Col11a1,0.12008949545037761
8,RNA -> Protein,P2RY12,Cplx2,0.053506281566678644
8,RNA -> Protein,P2RY12,Gfra1,0.3146131156802457
8,RNA -> Protein,P2RY12,Gm11223,0.3501596915614475
8,RNA -> Protein,P2RY12,Map2,0.28424221817775674
8,RNA -> Protein,P2RY12,Mapt,0.5364167187849118
8,RNA -> Protein,P2RY12,Napb,0.059910664248222716
8,RNA -> Protein,P2RY12,Nefl,0.10697790961182355
8,RNA -> Protein,P2RY12,Nefm,0.37949314412733376
8,RNA -> Protein,P2RY12,Pcm1,0.4386440363517277
8,RNA -> Protein,P2RY12,Phgdh,0.5832366097896938
8,RNA -> Protein,P2RY12,Rnd3,0.18298329196141908
8,RNA -> Protein,P2RY12,Snhg11,0.15248937427722814
8,RNA -> Protein,P2RY12,Sst,0.11468034289152612
8,RNA -> Protein,P2RY12,Tagln3,0.3544143354410745
8,RNA -> Protein,P2RY12,Thsd7a,0.18826628080038627
8,RNA -> Protein,P2RY12,Vcan,0.12310155300004752
8,RNA -> Protein,PanendothelialCellAntigen,Aff3,0.10535157863101134
8,RNA -> Protein,PanendothelialCellAntigen,Casz1,0.13206268900595575
8,RNA -> Protein,PanendothelialCellAntigen,Chl1,0.4312950102041684
8,RNA -> Protein,PanendothelialCellAntigen,Col11a1,0.15175358005232287
8,RNA -> Protein,PanendothelialCellAntigen,Cplx2,0.04977023736065948
8,RNA -> Protein,PanendothelialCellAntigen,Gfra1,0.37039398636047194
8,RNA -> Protein,PanendothelialCellAntigen,Gm11223,0.4145866603819458
8,RNA -> Protein,PanendothelialCellAntigen,Map2,0.22145120171712346
8,RNA -> Protein,PanendothelialCellAntigen,Mapt,0.4705912032481763
8,RNA -> Protein,PanendothelialCellAntigen,Napb,0.04956784807558828
8,RNA -> Protein,PanendothelialCellAntigen,Nefl,0.18209340575977356
8,RNA -> Protein,PanendothelialCellAntigen,Nefm,0.2896217509054243
8,RNA -> Protein,PanendothelialCellAntigen,Pcm1,0.41540961927632236
8,RNA -> Protein,PanendothelialCellAntigen,Phgdh,0.6667120708215911
8,RNA -> Protein,PanendothelialCellAntigen,Rnd3,0.31459326366328866
8,RNA -> Protein,PanendothelialCellAntigen,Snhg11,0.17788958708750052
8,RNA -> Protein,PanendothelialCellAntigen,Sst,0.0672471476175208
8,RNA -> Protein,PanendothelialCellAntigen,Tagln3,0.5000199722806977
8,RNA -> Protein,PanendothelialCellAntigen,Thsd7a,0.2733458639605788
8,RNA -> Protein,PanendothelialCellAntigen,Vcan,0.07816712078933036
8,RNA -> Protein,SiglecH.SIGLEC,Aff3,0.06844691280634407
8,RNA -> Protein,SiglecH.SIGLEC,Casz1,0.11169915328717658
8,RNA -> Protein,SiglecH.SIGLEC,Chl1,0.47478113421708434
8,RNA -> Protein,SiglecH.SIGLEC,Col11a1,0.1270464784723344
8,RNA -> Protein,SiglecH.SIGLEC,Cplx2,0.04615374296258384
8,RNA -> Protein,SiglecH.SIGLEC,Gfra1,0.3442299964149852
8,RNA -> Protein,SiglecH.SIGLEC,Gm11223,0.2589515241141836
8,RNA -> Protein,SiglecH.SIGLEC,Map2,0.21620324796964444
8,RNA -> Protein,SiglecH.SIGLEC,Mapt,0.475167040517515
8,RNA -> Protein,SiglecH.SIGLEC,Napb,0.06804108791320784
8,RNA -> Protein,SiglecH.SIGLEC,Nefl,0.11514118195171383
8,RNA -> Protein,SiglecH.SIGLEC,Nefm,0.33739766612958483
8,RNA -> Protein,SiglecH.SIGLEC,Pcm1,0.38168770636416477
8,RNA -> Protein,SiglecH.SIGLEC,Phgdh,0.6493552469347905
8,RNA -> Protein,SiglecH.SIGLEC,Rnd3,0.19769386444770215
8,RNA -> Protein,SiglecH.SIGLEC,Snhg11,0.12780446399816664
8,RNA -> Protein,SiglecH.SIGLEC,Sst,0.07754964333520642
8,RNA -> Protein,SiglecH.SIGLEC,Tagln3,0.3874129677092526
8,RNA -> Protein,SiglecH.SIGLEC,Thsd7a,0.2432381246249846
8,RNA -> Protein,SiglecH.SIGLEC,Vcan,0.08160425877579178
9,RNA -> Protein,CD102.ICAM2,Acvr2b,0.6903624832919518
9,RNA -> Protein,CD102.ICAM2,Anp32a,0.3877263522623594
9,RNA -> Protein,CD102.ICAM2,Arhgap1,0.8189475210727465
9,RNA -> Protein,CD102.ICAM2,Ccdc34,0.46715022538984285
9,RNA -> Protein,CD102.ICAM2,Cnpy1,0.15625657594420722
9,RNA -> Protein,CD102.ICAM2,Col4a2,0.49140154545529846
9,RNA -> Protein,CD102.ICAM2,Dclk1,0.250537368732731
9,RNA -> Protein,CD102.ICAM2,Ehmt2,0.4786889516889604
9,RNA -> Protein,CD102.ICAM2,Fzd2,0.9856258120076191
9,RNA -> Protein,CD102.ICAM2,Gdi1,0.24601794058701568
9,RNA -> Protein,CD102.ICAM2,Ggnbp2,0.6324858837428265
9,RNA -> Protein,CD102.ICAM2,Gli3,0.29469939788781685
9,RNA -> Protein,CD102.ICAM2,Hbb-bt,0.7037008148883037
9,RNA -> Protein,CD102.ICAM2,Meis1,0.6326993544653627
9,RNA -> Protein,CD102.ICAM2,Prmt5,0.7334070448391761
9,RNA -> Protein,CD102.ICAM2,Rnps1,0.6535615951679109
9,RNA -> Protein,CD102.ICAM2,Rpl13-ps6,0.12956713566739317
9,RNA -> Protein,CD102.ICAM2,Rpl17-ps8,0.53108888950845
9,RNA -> Protein,CD102.ICAM2,Tcf7l2,0.18745571132976566
9,RNA -> Protein,CD102.ICAM2,Tra2a,0.25670167316700476
9,RNA -> Protein,CD117.KIT,Acvr2b,0.737523375236579
9,RNA -> Protein,CD117.KIT,Anp32a,0.40257947589122856
9,RNA -> Protein,CD117.KIT,Arhgap1,0.7427504342333647
9,RNA -> Protein,CD117.KIT,Ccdc34,0.4996503347383465
9,RNA -> Protein,CD117.KIT,Cnpy1,0.18737336805208094
9,RNA -> Protein,CD117.KIT,Col4a2,0.49704935470186096
9,RNA -> Protein,CD117.KIT,Dclk1,0.30261318279195637
9,RNA -> Protein,CD117.KIT,Ehmt2,0.42273063295828284
9,RNA -> Protein,CD117.KIT,Fzd2,1.0
9,RNA -> Protein,CD117.KIT,Gdi1,0.10543227044754533
9,RNA -> Protein,CD117.KIT,Ggnbp2,0.6570846721635039
9,RNA -> Protein,CD117.KIT,Gli3,0.3779551757566311
9,RNA -> Protein,CD117.KIT,Hbb-bt,0.6033209200305532
9,RNA -> Protein,CD117.KIT,Meis1,0.6134219365204528
9,RNA -> Protein,CD117.KIT,Prmt5,0.6909559610372604
9,RNA -> Protein,CD117.KIT,Rnps1,0.5549014937319501
9,RNA -> Protein,CD117.KIT,Rpl13-ps6,0.20292737465349964
9,RNA -> Protein,CD117.KIT,Rpl17-ps8,0.5134804510076959
9,RNA -> Protein,CD117.KIT,Tcf7l2,0.25900543772916135
9,RNA -> Protein,CD117.KIT,Tra2a,0.280780086128896
9,RNA -> Protein,CD201.EPCR,Acvr2b,0.6189411350756475
9,RNA -> Protein,CD201.EPCR,Anp32a,0.3785296343753131
9,RNA -> Protein,CD201.EPCR,Arhgap1,0.7195644977636316
9,RNA -> Protein,CD201.EPCR,Ccdc34,0.44231121262761497
9,RNA -> Protein,CD201.EPCR,Cnpy1,0.0975208842657606
9,RNA -> Protein,CD201.EPCR,Col4a2,0.4033272111744303
9,RNA -> Protein,CD201.EPCR,Dclk1,0.21631925039293243
9,RNA -> Protein,CD201.EPCR,Ehmt2,0.40589483435572626
9,RNA -> Protein,CD201.EPCR,Fzd2,1.0
9,RNA -> Protein,CD201.EPCR,Gdi1,0.1892252320836184
9,RNA -> Protein,CD201.EPCR,Ggnbp2,0.6892484193799625
9,RNA -> Protein,CD201.EPCR,Gli3,0.31422216626373034
9,RNA -> Protein,CD201.EPCR,Hbb-bt,0.672850633474774
9,RNA -> Protein,CD201.EPCR,Meis1,0.6596432766488866
9,RNA -> Protein,CD201.EPCR,Prmt5,0.7960637669250813
9,RNA -> Protein,CD201.EPCR,Rnps1,0.5637228026627424
9,RNA -> Protein,CD201.EPCR,Rpl13-ps6,0.1934487159862529
9,RNA -> Protein,CD201.EPCR,Rpl17-ps8,0.4624993275307699
9,RNA -> Protein,CD201.EPCR,Tcf7l2,0.22859122020011707
9,RNA -> Protein,CD201.EPCR,Tra2a,0.2284925521470178
9,RNA -> Protein,CD304.NPR1,Acvr2b,0.8274746765674094
9,RNA -> Protein,CD304.NPR1,Anp32a,0.4055946292237463
9,RNA -> Protein,CD304.NPR1,Arhgap1,0.7923066503035564
9,RNA -> Protein,CD304.NPR1,Ccdc34,0.5606350704368604
9,RNA -> Protein,CD304.NPR1,Cnpy1,0.1710580318048689
9,RNA -> Protein,CD304.NPR1,Col4a2,0.5323000003203907
9,RNA -> Protein,CD304.NPR1,Dclk1,0.2947759843318211
9,RNA -> Protein,CD304.NPR1,Ehmt2,0.41768139069818205
9,RNA -> Protein,CD304.NPR1,Fzd2,1.0
9,RNA -> Protein,CD304.NPR1,Gdi1,0.1454917632178896
9,RNA -> Protein,CD304.NPR1,Ggnbp2,0.6774285760491948
9,RNA -> Protein,CD304.NPR1,Gli3,0.42898659929977895
9,RNA -> Protein,CD304.NPR1,Hbb-bt,0.7204145621128221
9,RNA -> Protein,CD304.NPR1,Meis1,0.6884236771155455
9,RNA -> Protein,CD304.NPR1,Prmt5,0.7102930515261427
9,RNA -> Protein,CD304.NPR1,Rnps1,0.6878388259469407
9,RNA -> Protein,CD304.NPR1,Rpl13-ps6,0.22218161436363998
9,RNA -> Protein,CD304.NPR1,Rpl17-ps8,0.5100175936972577
9,RNA -> Protein,CD304.NPR1,Tcf7l2,0.31732792371619883
9,RNA -> Protein,CD304.NPR1,Tra2a,0.31399002656055314
9,RNA -> Protein,CD309.KDR,Acvr2b,0.8616975138429889
9,RNA -> Protein,CD309.KDR,Anp32a,0.3988030785883004
9,RNA -> Protein,CD309.KDR,Arhgap1,0.8083862001860443
9,RNA -> Protein,CD309.KDR,Ccdc34,0.6229268762548269
9,RNA -> Protein,CD309.KDR,Cnpy1,0.19581317356205785
9,RNA -> Protein,CD309.KDR,Col4a2,0.6710724051117628
9,RNA -> Protein,CD309.KDR,Dclk1,0.30092767530892855
9,RNA -> Protein,CD309.KDR,Ehmt2,0.4284726762140406
9,RNA -> Protein,CD309.KDR,Fzd2,1.0000000000000002
9,RNA -> Protein,CD309.KDR,Gdi1,0.1488994941635752
9,RNA -> Protein,CD309.KDR,Ggnbp2,0.647117576929592
9,RNA -> Protein,CD309.KDR,Gli3,0.45942094939737005
9,RNA -> Protein,CD309.KDR,Hbb-bt,0.7538936086985524
9,RNA -> Protein,CD309.KDR,Meis1,0.6176869235390411
9,RNA -> Protein,CD309.KDR,Prmt5,0.7003881976214229
9,RNA -> Protein,CD309.KDR,Rnps1,0.7451561177325603
9,RNA -> Protein,CD309.KDR,Rpl13-ps6,0.22369585067708722
9,RNA -> Protein,CD309.KDR,Rpl17-ps8,0.46355751931091993
9,RNA -> Protein,CD309.KDR,Tcf7l2,0.3233823835142528
9,RNA -> Protein,CD309.KDR,Tra2a,0.31049788506066783
9,RNA -> Protein,CD326.Ep.CAM,Acvr2b,0.806972066556904
9,RNA -> Protein,CD326.Ep.CAM,Anp32a,0.388574168324107
9,RNA -> Protein,CD326.Ep.CAM,Arhgap1,0.6609238372302249
9,RNA -> Protein,CD326.Ep.CAM,Ccdc34,0.49438025930274737
9,RNA -> Protein,CD326.Ep.CAM,Cnpy1,0.21485292094574815
9,RNA -> Protein,CD326.Ep.CAM,Col4a2,0.47450314791454146
9,RNA -> Protein,CD326.Ep.CAM,Dclk1,0.3218597407964634
9,RNA -> Protein,CD326.Ep.CAM,Ehmt2,0.42727154580456556
9,RNA -> Protein,CD326.Ep.CAM,Fzd2,1.0
9,RNA -> Protein,CD326.Ep.CAM,Gdi1,0.09674832446438818
9,RNA -> Protein,CD326.Ep.CAM,Ggnbp2,0.5935969530103576
9,RNA -> Protein,CD326.Ep.CAM,Gli3,0.38126761875279797
9,RNA -> Protein,CD326.Ep.CAM,Hbb-bt,0.7104550936497942
9,RNA -> Protein,CD326.Ep.CAM,Meis1,0.6565936635700971
9,RNA -> Protein,CD326.Ep.CAM,Prmt5,0.7152836845902836
9,RNA -> Protein,CD326.Ep.CAM,Rnps1,0.5622609682377865
9,RNA -> Protein,CD326.Ep.CAM,Rpl13-ps6,0.27494705700971245
9,RNA -> Protein,CD326.Ep.CAM,Rpl17-ps8,0.46962962224983545
9,RNA -> Protein,CD326.Ep.CAM,Tcf7l2,0.22287708346925972
9,RNA -> Protein,CD326.Ep.CAM,Tra2a,0.31701030763513355
9,RNA -> Protein,CD49d.ITGA4,Acvr2b,0.8343068479680932
9,RNA -> Protein,CD49d.ITGA4,Anp32a,0.4117156731479551
9,RNA -> Protein,CD49d.ITGA4,Arhgap1,0.8852980183597643
9,RNA -> Protein,CD49d.ITGA4,Ccdc34,0.5697861292705064
9,RNA -> Protein,CD49d.ITGA4,Cnpy1,0.0913015650052949
9,RNA -> Protein,CD49d.ITGA4,Col4a2,0.6139363120710207
9,RNA -> Protein,CD49d.ITGA4,Dclk1,0.20525853179710773
9,RNA -> Protein,CD49d.ITGA4,Ehmt2,0.3920059142386068
9,RNA -> Protein,CD49d.ITGA4,Fzd2,1.0
9,RNA -> Protein,CD49d.ITGA4,Gdi1,0.19193610115543006
9,RNA -> Protein,CD49d.ITGA4,Ggnbp2,0.6492285142103412
9,RNA -> Protein,CD49d.ITGA4,Gli3,0.4094558713910457
9,RNA -> Protein,CD49d.ITGA4,Hbb-bt,0.6683950153266571
9,RNA -> Protein,CD49d.ITGA4,Meis1,0.5443525532178433
9,RNA -> Protein,CD49d.ITGA4,Prmt5,0.686336797164347
9,RNA -> Protein,CD49d.ITGA4,Rnps1,0.7490353051771335
9,RNA -> Protein,CD49d.ITGA4,Rpl13-ps6,0.19533198992456025
9,RNA -> Protein,CD49d.ITGA4,Rpl17-ps8,0.43765357914678515
9,RNA -> Protein,CD49d.ITGA4,Tcf7l2,0.24854295625578138
9,RNA -> Protein,CD49d.ITGA4,Tra2a,0.3083521060220095
9,RNA -> Protein,CD55,Acvr2b,0.8688894888051328
9,RNA -> Protein,CD55,Anp32a,0.2883041417200914
9,RNA -> Protein,CD55,Arhgap1,0.7739767404847278
9,RNA -> Protein,CD55,Ccdc34,0.532105369282085
9,RNA -> Protein,CD55,Cnpy1,0.11836142538172087
9,RNA -> Protein,CD55,Col4a2,0.5085911359912825
9,RNA -> Protein,CD55,Dclk1,0.1800915280268393
9,RNA -> Protein,CD55,Ehmt2,0.3240674401996582
9,RNA -> Protein,CD55,Fzd2,0.8794243162025661
9,RNA -> Protein,CD55,Gdi1,0.17978336754108587
9,RNA -> Protein,CD55,Ggnbp2,0.42355157409436317
9,RNA -> Protein,CD55,Gli3,0.4230480568148307
9,RNA -> Protein,CD55,Hbb-bt,0.7731565721875462
9,RNA -> Protein,CD55,Meis1,0.4320511875648724
9,RNA -> Protein,CD55,Prmt5,0.5667157340161332
9,RNA -> Protein,CD55,Rnps1,0.6579816402495391
9,RNA -> Protein,CD55,Rpl13-ps6,0.19199148788160247
9,RNA -> Protein,CD55,Rpl17-ps8,0.2565624908001594
9,RNA -> Protein,CD55,Tcf7l2,0.14451639258057708
9,RNA -> Protein,CD55,Tra2a,0.29653938802005453
9,RNA -> Protein,CD63,Acvr2b,0.7210351221470077
9,RNA -> Protein,CD63,Anp32a,0.39233531914868003
9,RNA -> Protein,CD63,Arhgap1,0.8450798493506795
9,RNA -> Protein,CD63,Ccdc34,0.5705086547294397
9,RNA -> Protein,CD63,Cnpy1,0.09913303953875491
9,RNA -> Protein,CD63,Col4a2,0.7377003676340245
9,RNA -> Protein,CD63,Dclk1,0.2131279108982598
9,RNA -> Protein,CD63,Ehmt2,0.3764705025306946
9,RNA -> Protein,CD63,Fzd2,0.922705406004956
9,RNA -> Protein,CD63,Gdi1,0.16610862097285803
9,RNA -> Protein,CD63,Ggnbp2,0.6230847292185832
9,RNA -> Protein,CD63,Gli3,0.38418005760540197
9,RNA -> Protein,CD63,Hbb-bt,0.600208278503659
9,RNA -> Protein,CD63,Meis1,0.4295719453695962
9,RNA -> Protein,CD63,Prmt5,0.625672689686306
9,RNA -> Protein,CD63,Rnps1,0.715174202795669
9,RNA -> Protein,CD63,Rpl13-ps6,0.16543757746449222
9,RNA -> Protein,CD63,Rpl17-ps8,0.42134622999720794
9,RNA -> Protein,CD63,Tcf7l2,0.2719651746227524
9,RNA -> Protein,CD63,Tra2a,0.260326318874193
9,RNA -> Protein,ESAM,Acvr2b,0.8313316436477532
9,RNA -> Protein,ESAM,Anp32a,0.36834163455183955
9,RNA -> Protein,ESAM,Arhgap1,0.7842554606332988
9,RNA -> Protein,ESAM,Ccdc34,0.6284213544854695
9,RNA -> Protein,ESAM,Cnpy1,0.20457363453686112
9,RNA -> Protein,ESAM,Col4a2,0.7968080386737479
9,RNA -> Protein,ESAM,Dclk1,0.29602508342552636
9,RNA -> Protein,ESAM,Ehmt2,0.4175816611633786
9,RNA -> Protein,ESAM,Fzd2,0.9601797262309093
9,RNA -> Protein,ESAM,Gdi1,0.1642560417946378
9,RNA -> Protein,ESAM,Ggnbp2,0.6169513073822818
9,RNA -> Protein,ESAM,Gli3,0.44110679047069823
9,RNA -> Protein,ESAM,Hbb-bt,0.827510196999078
9,RNA -> Protein,ESAM,Meis1,0.5648438643906951
9,RNA -> Protein,ESAM,Prmt5,0.6409480200123652
9,RNA -> Protein,ESAM,Rnps1,0.7763345095130956
9,RNA -> Protein,ESAM,Rpl13-ps6,0.21979270215397448
9,RNA -> Protein,ESAM,Rpl17-ps8,0.47518642195125016
9,RNA -> Protein,ESAM,Tcf7l2,0.29307263706813835
9,RNA -> Protein,ESAM,Tra2a,0.2948861257677329
9,RNA -> Protein,ErythroidCells.LY76,Acvr2b,0.9888472767403323
9,RNA -> Protein,ErythroidCells.LY76,Anp32a,0.357713964695289
9,RNA -> Protein,ErythroidCells.LY76,Arhgap1,0.724324851873306
9,RNA -> Protein,ErythroidCells.LY76,Ccdc34,0.6606158894356375
9,RNA -> Protein,ErythroidCells.LY76,Cnpy1,0.209816758422822
9,RNA -> Protein,ErythroidCells.LY76,Col4a2,0.7914655890658195
9,RNA -> Protein,ErythroidCells.LY76,Dclk1,0.31185695411471104
9,RNA -> Protein,ErythroidCells.LY76,Ehmt2,0.3606137860578421
9,RNA -> Protein,ErythroidCells.LY76,Fzd2,0.9512097241830035
9,RNA -> Protein,ErythroidCells.LY76,Gdi1,0.1026885642138214
9,RNA -> Protein,ErythroidCells.LY76,Ggnbp2,0.6141154929370948
9,RNA -> Protein,ErythroidCells.LY76,Gli3,0.5422998544656407
9,RNA -> Protein,ErythroidCells.LY76,Hbb-bt,0.6447181089768916
9,RNA -> Protein,ErythroidCells.LY76,Meis1,0.5049510271674049
9,RNA -> Protein,ErythroidCells.LY76,Prmt5,0.6241687295534097
9,RNA -> Protein,ErythroidCells.LY76,Rnps1,0.7039956149702307
9,RNA -> Protein,ErythroidCells.LY76,Rpl13-ps6,0.33410034312046066
9,RNA -> Protein,ErythroidCells.LY76,Rpl17-ps8,0.3871412016075238
9,RNA -> Protein,ErythroidCells.LY76,Tcf7l2,0.3895915833995272
9,RNA -> Protein,ErythroidCells.LY76,Tra2a,0.32378488409762
9,RNA -> Protein,FCER1A,Acvr2b,0.860722027647667
9,RNA -> Protein,FCER1A,Anp32a,0.3979412216271704
9,RNA -> Protein,FCER1A,Arhgap1,0.8096447891952001
9,RNA -> Protein,FCER1A,Ccdc34,0.6003603248800661
9,RNA -> Protein,FCER1A,Cnpy1,0.1545369451682295
9,RNA -> Protein,FCER1A,Col4a2,0.6300164269017001
9,RNA -> Protein,FCER1A,Dclk1,0.27471491850618157
9,RNA -> Protein,FCER1A,Ehmt2,0.4145023801567911
9,RNA -> Protein,FCER1A,Fzd2,0.9999999999999999
9,RNA -> Protein,FCER1A,Gdi1,0.1367823542650547
9,RNA -> Protein,FCER1A,Ggnbp2,0.6546357743164087
9,RNA -> Protein,FCER1A,Gli3,0.4561142634419768
9,RNA -> Protein,FCER1A,Hbb-bt,0.6581568814993185
9,RNA -> Protein,FCER1A,Meis1,0.5733593348077469
9,RNA -> Protein,FCER1A,Prmt5,0.6751340993386146
9,RNA -> Protein,FCER1A,Rnps1,0.6917682152502864
9,RNA -> Protein,FCER1A,Rpl13-ps6,0.22177736336394457
9,RNA -> Protein,FCER1A,Rpl17-ps8,0.4729844585655024
9,RNA -> Protein,FCER1A,Tcf7l2,0.31135838626143175
9,RNA -> Protein,FCER1A,Tra2a,0.3142644981820575
9,RNA -> Protein,Folate.Receptor,Acvr2b,0.8663777082227719
9,RNA -> Protein,Folate.Receptor,Anp32a,0.4021978263407229
9,RNA -> Protein,Folate.Receptor,Arhgap1,0.8590935394986396
9,RNA -> Protein,Folate.Receptor,Ccdc34,0.57004236638624
9,RNA -> Protein,Folate.Receptor,Cnpy1,0.09526881050943406
9,RNA -> Protein,Folate.Receptor,Col4a2,0.6212151245257611
9,RNA -> Protein,Folate.Receptor,Dclk1,0.18354827862580436
9,RNA -> Protein,Folate.Receptor,Ehmt2,0.3951183624037854
9,RNA -> Protein,Folate.Receptor,Fzd2,1.0
9,RNA -> Protein,Folate.Receptor,Gdi1,0.13571422446424536
9,RNA -> Protein,Folate.Receptor,Ggnbp2,0.6023554456927014
9,RNA -> Protein,Folate.Receptor,Gli3,0.4258979039187938
9,RNA -> Protein,Folate.Receptor,Hbb-bt,0.6962794012652629
9,RNA -> Protein,Folate.Receptor,Meis1,0.538504698012142
9,RNA -> Protein,Folate.Receptor,Prmt5,0.651218788520209
9,RNA -> Protein,Folate.Receptor,Rnps1,0.7350956697123194
9,RNA -> Protein,Folate.Receptor,Rpl13-ps6,0.2167522787660886
9,RNA -> Protein,Folate.Receptor,Rpl17-ps8,0.37447902631402386
9,RNA -> Protein,Folate.Receptor,Tcf7l2,0.21791669343950226
9,RNA -> Protein,Folate.Receptor,Tra2a,0.31373409365659205
9,RNA -> Protein,Ly.6A.E,Acvr2b,0.8586817923516222
9,RNA -> Protein,Ly.6A.E,Anp32a,0.3982338285238454
9,RNA -> Protein,Ly.6A.E,Arhgap1,0.8774506340268139
9,RNA -> Protein,Ly.6A.E,Ccdc34,0.6239333700160613
9,RNA -> Protein,Ly.6A.E,Cnpy1,0.10490151651837423
9,RNA -> Protein,Ly.6A.E,Col4a2,0.6023207647942738
9,RNA -> Protein,Ly.6A.E,Dclk1,0.18596557838581845
9,RNA -> Protein,Ly.6A.E,Ehmt2,0.3787015703797975
9,RNA -> Protein,Ly.6A.E,Fzd2,0.9999999999999999
9,RNA -> Protein,Ly.6A.E,Gdi1,0.18192968236048312
9,RNA -> Protein,Ly.6A.E,Ggnbp2,0.6567180935403967
9,RNA -> Protein,Ly.6A.E,Gli3,0.4390858997897431
9,RNA -> Protein,Ly.6A.E,Hbb-bt,0.7508360347914645
9,RNA -> Protein,Ly.6A.E,Meis1,0.5811933325225652
9,RNA -> Protein,Ly.6A.E,Prmt5,0.6666003904325342
9,RNA -> Protein,Ly.6A.E,Rnps1,0.7722825460506362
9,RNA -> Protein,Ly.6A.E,Rpl13-ps6,0.19000982698218216
9,RNA -> Protein,Ly.6A.E,Rpl17-ps8,0.43236222764061005
9,RNA -> Protein,Ly.6A.E,Tcf7l2,0.2694924391900027
9,RNA -> Protein,Ly.6A.E,Tra2a,0.30799667170749023
9,RNA -> Protein,MAdCAM.1,Acvr2b,0.7983245132000607
9,RNA -> Protein,MAdCAM.1,Anp32a,0.37131102511968905
9,RNA -> Protein,MAdCAM.1,Arhgap1,0.8291965496957627
9,RNA -> Protein,MAdCAM.1,Ccdc34,0.7165644983021452
9,RNA -> Protein,MAdCAM.1,Cnpy1,0.10322302719569879
9,RNA -> Protein,MAdCAM.1,Col4a2,0.6888316798091942
9,RNA -> Protein,MAdCAM.1,Dclk1,0.2087597588296563
9,RNA -> Protein,MAdCAM.1,Ehmt2,0.27551692936567734
9,RNA -> Protein,MAdCAM.1,Fzd2,0.8410463542920221
9,RNA -> Protein,MAdCAM.1,Gdi1,0.17973702977600092
9,RNA -> Protein,MAdCAM.1,Ggnbp2,0.5896301964152948
9,RNA -> Protein,MAdCAM.1,Gli3,0.5170654708694592
9,RNA -> Protein,MAdCAM.1,Hbb-bt,0.8972534763308082
9,RNA -> Protein,MAdCAM.1,Meis1,0.629525168116014
9,RNA -> Protein,MAdCAM.1,Prmt5,0.4818034755098285
9,RNA -> Protein,MAdCAM.1,Rnps1,0.8687133910698067
9,RNA -> Protein,MAdCAM.1,Rpl13-ps6,0.19151714519809782
9,RNA -> Protein,MAdCAM.1,Rpl17-ps8,0.4264755836821574
9,RNA -> Protein,MAdCAM.1,Tcf7l2,0.3331893096953085
9,RNA -> Protein,MAdCAM.1,Tra2a,0.3424621118964903
9,RNA -> Protein,NK.1.1.KLRB1,Acvr2b,0.6285225850312075
9,RNA -> Protein,NK.1.1.KLRB1,Anp32a,0.41733350805231245
9,RNA -> Protein,NK.1.1.KLRB1,Arhgap1,0.8343716611213295
9,RNA -> Protein,NK.1.1.KLRB1,Ccdc34,0.4468703471099299
9,RNA -> Protein,NK.1.1.KLRB1,Cnpy1,0.14482101963994704
9,RNA -> Protein,NK.1.1.KLRB1,Col4a2,0.3736482879173186
9,RNA -> Protein,NK.1.1.KLRB1,Dclk1,0.18917876885122625
9,RNA -> Protein,NK.1.1.KLRB1,Ehmt2,0.4291147334304442
9,RNA -> Protein,NK.1.1.KLRB1,Fzd2,0.9395960718863143
9,RNA -> Protein,NK.1.1.KLRB1,Gdi1,0.26085468613209134
9,RNA -> Protein,NK.1.1.KLRB1,Ggnbp2,0.5554322484097409
9,RNA -> Protein,NK.1.1.KLRB1,Gli3,0.2785069553775167
9,RNA -> Protein,NK.1.1.KLRB1,Hbb-bt,0.7055044172565232
9,RNA -> Protein,NK.1.1.KLRB1,Meis1,0.5906114915253518
9,RNA -> Protein,NK.1.1.KLRB1,Prmt5,0.7710910807527153
9,RNA -> Protein,NK.1.1.KLRB1,Rnps1,0.6412196097581059
9,RNA -> Protein,NK.1.1.KLRB1,Rpl13-ps6,0.11356333822302833
9,RNA -> Protein,NK.1.1.KLRB1,Rpl17-ps8,0.5231317101438455
9,RNA -> Protein,NK.1.1.KLRB1,Tcf7l2,0.16418951507777255
9,RNA -> Protein,NK.1.1.KLRB1,Tra2a,0.312198951915331
9,RNA -> Protein,Notch1,Acvr2b,0.8519418820350122
